	L	s	dL	gs	utility
48	1.0	0.3	0.6999999999999997	0.36	139.91269540310424
49	1.0	0.35	0.7999999999999996	0.4	143.39778765629467
50	1.0	0.4	0.8999999999999995	0.44	146.34836607735306
51	1.0	0.45	0.9999999999999996	0.46	148.89244275738923
52	1.0	0.5	0.9999999999999996	0.5	151.12408647437778
53	1.0	0.55	0.9999999999999996	0.5	153.08983014131326
54	1.0	0.6	1.0999999999999996	0.54	154.8348908484227
55	1.0	0.65	1.0999999999999996	0.58	156.40506450839317
56	1.0	0.7	1.0999999999999996	0.6	157.82634600589682
57	1.0	0.75	1.1999999999999993	0.64	159.1255517125535
58	1.0	0.8	1.1999999999999993	0.66	160.31643696282515
59	1.0	0.85	1.1999999999999993	0.7000000000000001	161.41109417417925
60	1.0	0.9	1.2999999999999994	0.72	162.42194975523523
61	1.0	0.95	1.2999999999999994	0.76	163.35499639616117
62	1.0	1.0	1.2999999999999994	0.8	164.2133101106158
63	1.5	0.0	-1.5	0.0	57.08997636090912
64	1.5	0.05	1.3322676295501878e-15	0.08	117.9831856642637
65	1.5	0.1	1.3322676295501878e-15	0.12	145.44981210933264
66	1.5	0.15	1.3322676295501878e-15	0.18	161.15758525834244
67	1.5	0.2	1.3322676295501878e-15	0.22	171.37698505921603
68	1.5	0.25	1.3322676295501878e-15	0.28	178.59206034134596
69	1.5	0.3	0.10000000000000142	0.32	183.99397971752032
70	1.5	0.35	0.2000000000000015	0.36	188.26930205949515
71	1.5	0.4	0.3000000000000016	0.4	191.7841330447332
72	1.5	0.45	0.4000000000000017	0.44	194.75101685105938
73	1.5	0.5	0.5000000000000018	0.46	197.30309985636234
74	1.5	0.55	0.5000000000000018	0.5	199.53688026909705
75	1.5	0.6	0.5000000000000018	0.5	201.50000405586837
76	1.5	0.65	0.6000000000000019	0.54	203.2391548896104
77	1.5	0.7	0.6000000000000019	0.58	204.80077410389606
78	1.5	0.75	0.6000000000000019	0.6	206.2108988248415
79	1.5	0.8	0.700000000000002	0.64	207.49832457690607
80	1.5	0.85	0.700000000000002	0.66	208.67419883686136
81	1.5	0.9	0.700000000000002	0.7000000000000001	209.75170506492634
82	1.5	0.95	0.800000000000002	0.74	210.74285232830368
83	1.5	1.0	0.800000000000002	0.78	211.6501745141096
84	2.0	0.0	-2.0	0.0	67.41059574630494
85	2.0	0.05	1.7763568394002505e-15	0.06	136.69816741330618
86	2.0	0.1	1.7763568394002505e-15	0.1	170.66308339463563
87	2.0	0.15	1.7763568394002505e-15	0.14	191.14718407676918
88	2.0	0.2	1.7763568394002505e-15	0.18	204.96953430710926
89	2.0	0.25	1.7763568394002505e-15	0.22	214.98338822701004
90	2.0	0.3	1.7763568394002505e-15	0.26	222.60278360468996
91	2.0	0.35	1.7763568394002505e-15	0.3	228.61204321455756
92	2.0	0.4	1.7763568394002505e-15	0.32	233.4828909840243
93	2.0	0.45	1.7763568394002505e-15	0.36	237.52017500036584
94	2.0	0.5	1.7763568394002505e-15	0.4	240.92332129178774
95	2.0	0.55	1.7763568394002505e-15	0.44	243.83231120928133
96	2.0	0.6	1.7763568394002505e-15	0.48	246.34825023596122
97	2.0	0.65	1.7763568394002505e-15	0.5	248.54666075758712
98	2.0	0.7	1.7763568394002505e-15	0.5	250.47153750922106
99	2.0	0.75	0.10000000000000187	0.54	252.17485647471133
100	2.0	0.8	0.10000000000000187	0.58	253.6993392499879
101	2.0	0.85	0.20000000000000195	0.62	255.071800257304
102	2.0	0.9	0.20000000000000195	0.64	256.31711233273046
103	2.0	0.95	0.20000000000000195	0.68	257.44565556363193
104	2.0	1.0	0.30000000000000204	0.72	258.4696285627764
105	2.5	0.0	-2.5	0.0	75.50751623457775
106	2.5	0.05	2.220446049250313e-15	0.06	150.72767417787855
107	2.5	0.1	2.220446049250313e-15	0.1	189.92127720819823
108	2.5	0.15	2.220446049250313e-15	0.12	214.5461898554957
109	2.5	0.2	2.220446049250313e-15	0.16	231.65387923678762
110	2.5	0.25	2.220446049250313e-15	0.18	244.2946125139762
111	2.5	0.3	2.220446049250313e-15	0.22	254.0899750518035
112	2.5	0.35	2.220446049250313e-15	0.24	261.9159436411262
113	2.5	0.4	2.220446049250313e-15	0.28	268.3370476898221
114	2.5	0.45	2.220446049250313e-15	0.3	273.7064272360845
115	2.5	0.5	2.220446049250313e-15	0.34	278.2693083217155
116	2.5	0.55	2.220446049250313e-15	0.36	282.19920894793916
117	2.5	0.6	2.220446049250313e-15	0.38	285.6183407924635
118	2.5	0.65	2.220446049250313e-15	0.4	288.6175956955744
119	2.5	0.7	2.220446049250313e-15	0.42	291.25362529271433
120	2.5	0.75	2.220446049250313e-15	0.46	293.59087085068415
121	2.5	0.8	2.220446049250313e-15	0.48	295.68017120193065
122	2.5	0.85	2.220446049250313e-15	0.52	297.55629955254324
123	2.5	0.9	2.220446049250313e-15	0.54	299.24752863123433
124	2.5	0.95	2.220446049250313e-15	0.58	300.7725084864595
125	2.5	1.0	2.220446049250313e-15	0.62	302.14408856176885
126	3.0	0.0	-3.0	0.0	81.69040610655857
127	3.0	0.05	2.6645352591003757e-15	0.06	160.73144357139293
128	3.0	0.1	2.6645352591003757e-15	0.08	204.3209713278728
129	3.0	0.15	2.6645352591003757e-15	0.12	232.52677055538342
130	3.0	0.2	2.6645352591003757e-15	0.14	252.59981625749793
131	3.0	0.25	2.6645352591003757e-15	0.16	267.69298855564125
132	3.0	0.3	2.6645352591003757e-15	0.2	279.5210139110692
133	3.0	0.35	2.6645352591003757e-15	0.22	289.0987727385346
134	3.0	0.4	2.6645352591003757e-15	0.24	297.0267654749873
135	3.0	0.45	2.6645352591003757e-15	0.26	303.70739194362795
136	3.0	0.5	2.6645352591003757e-15	0.28	309.42032562603845
137	3.0	0.55	2.6645352591003757e-15	0.32	314.36988138617266
138	3.0	0.6	2.6645352591003757e-15	0.32	318.6959377560426
139	3.0	0.65	2.6645352591003757e-15	0.34	322.5045904022662
140	3.0	0.7	2.6645352591003757e-15	0.36	325.87092689188364
141	3.0	0.75	2.6645352591003757e-15	0.38	328.87183140678906
142	3.0	0.8	2.6645352591003757e-15	0.42	331.5656973790787
143	3.0	0.85	2.6645352591003757e-15	0.44	333.9963749717415
144	3.0	0.9	2.6645352591003757e-15	0.46	336.19415565856144
145	3.0	0.95	2.6645352591003757e-15	0.48	338.1820058610033
146	3.0	1.0	2.6645352591003757e-15	0.52	339.9765743216671
147	3.5	0.0	-3.5	0.0	86.37587499163406
148	3.5	0.05	3.1086244689504383e-15	0.06	167.70540107231625
149	3.5	0.1	3.1086244689504383e-15	0.08	214.91496228489723
150	3.5	0.15	3.1086244689504383e-15	0.1	246.28982944833763
151	3.5	0.2	3.1086244689504383e-15	0.12	268.9454546012113
152	3.5	0.25	3.1086244689504383e-15	0.14	286.2317412882126
153	3.5	0.3	3.1086244689504383e-15	0.18	299.9564990844617
154	3.5	0.35	3.1086244689504383e-15	0.2	311.1715029895759
155	3.5	0.4	3.1086244689504383e-15	0.22	320.5325184659666
156	3.5	0.45	3.1086244689504383e-15	0.24	328.4804548707307
157	3.5	0.5	3.1086244689504383e-15	0.26	335.32324443921794
158	3.5	0.55	3.1086244689504383e-15	0.28	341.28272191625456
159	3.5	0.6	3.1086244689504383e-15	0.28	346.5103804685408
160	3.5	0.65	3.1086244689504383e-15	0.3	351.12146008127655
161	3.5	0.7	3.1086244689504383e-15	0.32	355.2171413347211
162	3.5	0.75	3.1086244689504383e-15	0.34	358.88461063777856
163	3.5	0.8	3.1086244689504383e-15	0.36	362.18826312027426
164	3.5	0.85	3.1086244689504383e-15	0.38	365.1769548983206
165	3.5	0.9	3.1086244689504383e-15	0.4	367.88727122185884
166	3.5	0.95	3.1086244689504383e-15	0.42	370.34561746637235
167	3.5	1.0	3.1086244689504383e-15	0.46	372.57226244386464
168	4.0	0.0	-4.0	0.0	89.82612138067607
169	4.0	0.05	3.552713678800501e-15	0.04	172.44003728379482
170	4.0	0.1	3.552713678800501e-15	0.08	222.29026105164175
171	4.0	0.15	3.552713678800501e-15	0.1	256.3332194586925
172	4.0	0.2	3.552713678800501e-15	0.12	281.3741563868449
173	4.0	0.25	3.552713678800501e-15	0.14	300.734027570203
174	4.0	0.3	3.552713678800501e-15	0.16	316.2429874668097
175	4.0	0.35	3.552713678800501e-15	0.18	329.00135050589006
176	4.0	0.4	3.552713678800501e-15	0.2	339.7151044677135
177	4.0	0.45	3.552713678800501e-15	0.22	348.86055731073736
178	4.0	0.5	3.552713678800501e-15	0.22	356.77300861550754
179	4.0	0.55	3.552713678800501e-15	0.24	363.69937166250503
180	4.0	0.6	3.552713678800501e-15	0.26	369.78994649442177
181	4.0	0.65	3.552713678800501e-15	0.26	375.1793227446079
182	4.0	0.7	3.552713678800501e-15	0.28	379.9884791239855
183	4.0	0.75	3.552713678800501e-15	0.3	384.31148890092413
184	4.0	0.8	3.552713678800501e-15	0.32	388.2191467169804
185	4.0	0.85	3.552713678800501e-15	0.34	391.76575200062234
186	4.0	0.9	3.552713678800501e-15	0.36	394.9920655025252
187	4.0	0.95	3.552713678800501e-15	0.38	397.92722914312145
188	4.0	1.0	3.552713678800501e-15	0.4	400.5893596174267
189	4.5	0.0	-4.5	0.0	92.49152714071772
190	4.5	0.05	-1.5987211554602254e-14	0.04	176.22101233399954
191	4.5	0.1	-1.5987211554602254e-14	0.06	227.827333828149
192	4.5	0.15	-1.5987211554602254e-14	0.08	263.86013275444327
193	4.5	0.2	-1.5987211554602254e-14	0.1	290.83185651460354
194	4.5	0.25	-1.5987211554602254e-14	0.12	311.9578245340167
195	4.5	0.3	-1.5987211554602254e-14	0.14	329.0480634054152
196	4.5	0.35	-1.5987211554602254e-14	0.16	343.21383986261304
197	4.5	0.4	-1.5987211554602254e-14	0.18	355.1812398472007
198	4.5	0.45	-1.5987211554602254e-14	0.2	365.44757758498497
199	4.5	0.5	-1.5987211554602254e-14	0.2	374.36631671728384
200	4.5	0.55	-1.5987211554602254e-14	0.22	382.2139456103555
201	4.5	0.6	-1.5987211554602254e-14	0.22	389.1192947558995
202	4.5	0.65	-1.5987211554602254e-14	0.24	395.2655469242911
203	4.5	0.7	-1.5987211554602254e-14	0.26	400.7732664065887
204	4.5	0.75	-1.5987211554602254e-14	0.28	405.74185395184423
205	4.5	0.8	-1.5987211554602254e-14	0.3	410.2467121638996
206	4.5	0.85	-1.5987211554602254e-14	0.32	414.3460970928868
207	4.5	0.9	-1.5987211554602254e-14	0.32	418.0876775121885
208	4.5	0.95	-1.5987211554602254e-14	0.34	421.5002532138121
209	4.5	1.0	-1.5987211554602254e-14	0.36	424.6031691236416
210	5.0	0.0	-5.0	0.0	94.53103162717397
211	5.0	0.05	-0.10000000000001741	0.04	178.70187736130316
212	5.0	0.1	-1.7763568394002505e-14	0.06	232.02059307843888
213	5.0	0.15	-1.7763568394002505e-14	0.08	269.8380162503502
214	5.0	0.2	-1.7763568394002505e-14	0.1	298.44510626135764
215	5.0	0.25	-1.7763568394002505e-14	0.12	321.02873733432904
216	5.0	0.3	-1.7763568394002505e-14	0.14	339.4139029970541
217	5.0	0.35	-1.7763568394002505e-14	0.14	354.74495260114134
218	5.0	0.4	-1.7763568394002505e-14	0.16	367.8147662272207
219	5.0	0.45	-1.7763568394002505e-14	0.18	379.0960071498219
220	5.0	0.5	-1.7763568394002505e-14	0.2	388.93982986964954
221	5.0	0.55	-1.7763568394002505e-14	0.2	397.61643062806087
222	5.0	0.6	-1.7763568394002505e-14	0.22	405.26707872540715
223	5.0	0.65	-1.7763568394002505e-14	0.22	412.10589762359047
224	5.0	0.7	-1.7763568394002505e-14	0.24	418.25898529719575
225	5.0	0.75	-1.7763568394002505e-14	0.26	423.8255688001755
226	5.0	0.8	-1.7763568394002505e-14	0.28	428.8843747032857
227	5.0	0.85	-1.7763568394002505e-14	0.28	433.50939388814544
228	5.0	0.9	-1.7763568394002505e-14	0.3	437.7378443261157
229	5.0	0.95	-1.7763568394002505e-14	0.32	441.604241915407
230	5.0	1.0	-1.7763568394002505e-14	0.34	445.12915669104615
231	5.5	0.0	-5.5	0.0	95.94162584495862
232	5.5	0.05	-0.6000000000000174	0.04	180.30610635634687
233	5.5	0.1	-1.9539925233402755e-14	0.06	234.6905797848463
234	5.5	0.15	-1.9539925233402755e-14	0.08	273.8338013429341
235	5.5	0.2	-1.9539925233402755e-14	0.1	303.74206186029994
236	5.5	0.25	-1.9539925233402755e-14	0.12	327.5344509655665
237	5.5	0.3	-1.9539925233402755e-14	0.12	347.14811251870765
238	5.5	0.35	-1.9539925233402755e-14	0.14	363.6438535408354
239	5.5	0.4	-1.9539925233402755e-14	0.16	377.7239706824893
240	5.5	0.45	-1.9539925233402755e-14	0.16	389.92402589392117
241	5.5	0.5	-1.9539925233402755e-14	0.18	400.63823834636827
242	5.5	0.55	-1.9539925233402755e-14	0.18	410.07426122948675
243	5.5	0.6	-1.9539925233402755e-14	0.2	418.45014324286547
244	5.5	0.65	-1.9539925233402755e-14	0.2	425.93688579850004
245	5.5	0.7	-1.9539925233402755e-14	0.22	432.71044917777806
246	5.5	0.75	-1.9539925233402755e-14	0.24	438.8558087798824
247	5.5	0.8	-1.9539925233402755e-14	0.26	444.4531500153057
248	5.5	0.85	-1.9539925233402755e-14	0.26	449.5846339728676
249	5.5	0.9	-1.9539925233402755e-14	0.28	454.28544801250223
250	5.5	0.95	-1.9539925233402755e-14	0.3	458.59196441884876
251	5.5	1.0	-1.9539925233402755e-14	0.32	462.5258128677667
252	6.0	0.0	-6.0	0.0	96.92035911390695
253	6.0	0.05	-1.1000000000000174	0.04	181.4159066706623
254	6.0	0.1	-2.1316282072803006e-14	0.06	236.31030729098813
255	6.0	0.15	-2.1316282072803006e-14	0.08	276.36988303038663
256	6.0	0.2	-2.1316282072803006e-14	0.1	307.2725168576076
257	6.0	0.25	-2.1316282072803006e-14	0.1	332.2504255499011
258	6.0	0.3	-2.1316282072803006e-14	0.12	352.94465341900496
259	6.0	0.35	-2.1316282072803006e-14	0.14	370.3847681004042
260	6.0	0.4	-2.1316282072803006e-14	0.14	385.3919705548706
261	6.0	0.45	-2.1316282072803006e-14	0.16	398.46347130777
262	6.0	0.5	-2.1316282072803006e-14	0.16	409.9325141819202
263	6.0	0.55	-2.1316282072803006e-14	0.18	420.0680987729874
264	6.0	0.6	-2.1316282072803006e-14	0.18	429.11049380505733
265	6.0	0.65	-2.1316282072803006e-14	0.2	437.23648009519263
266	6.0	0.7	-2.1316282072803006e-14	0.2	444.57491428062406
267	6.0	0.75	-2.1316282072803006e-14	0.22	451.27502336827115
268	6.0	0.8	-2.1316282072803006e-14	0.24	457.3892633945928
269	6.0	0.85	-2.1316282072803006e-14	0.24	462.99844265087813
270	6.0	0.9	-2.1316282072803006e-14	0.26	468.15499499516704
271	6.0	0.95	-2.1316282072803006e-14	0.28	472.883427947834
272	6.0	1.0	-2.1316282072803006e-14	0.28	477.21235220284325
273	6.5	0.0	-6.5	0.0	97.56753403433866
274	6.5	0.05	-1.6000000000000174	0.04	182.14729610613043
275	6.5	0.1	-0.300000000000022	0.06	237.18214985899448
276	6.5	0.15	-2.3092638912203256e-14	0.08	277.80748003997536
277	6.5	0.2	-2.3092638912203256e-14	0.08	309.59504153025756
278	6.5	0.25	-2.3092638912203256e-14	0.1	335.5285235985291
279	6.5	0.3	-2.3092638912203256e-14	0.12	357.07039910156277
280	6.5	0.35	-2.3092638912203256e-14	0.12	375.3903719463349
281	6.5	0.4	-2.3092638912203256e-14	0.14	391.21885634860394
282	6.5	0.45	-2.3092638912203256e-14	0.14	405.0089491347034
283	6.5	0.5	-2.3092638912203256e-14	0.16	417.1794761734948
284	6.5	0.55	-2.3092638912203256e-14	0.16	427.9811426389269
285	6.5	0.6	-2.3092638912203256e-14	0.18	437.625271605196
286	6.5	0.65	-2.3092638912203256e-14	0.18	446.3216766986314
287	6.5	0.7	-2.3092638912203256e-14	0.2	454.222545648518
288	6.5	0.75	-2.3092638912203256e-14	0.2	461.4133311265675
289	6.5	0.8	-2.3092638912203256e-14	0.22	468.02477315391843
290	6.5	0.85	-2.3092638912203256e-14	0.24	474.08118399852697
291	6.5	0.9	-2.3092638912203256e-14	0.24	479.67092569312183
292	6.5	0.95	-2.3092638912203256e-14	0.26	484.8068561320086
293	6.5	1.0	-2.3092638912203256e-14	0.28	489.5173017428251
294	7.0	0.0	-7.0	0.0	98.0119489969877
295	7.0	0.05	-2.200000000000017	0.04	182.6480215915529
296	7.0	0.1	-0.800000000000022	0.06	237.75702460804348
297	7.0	0.15	-2.4868995751603507e-14	0.08	278.6025010394425
298	7.0	0.2	-2.4868995751603507e-14	0.08	311.1136768544834
299	7.0	0.25	-2.4868995751603507e-14	0.1	337.7268736598385
300	7.0	0.3	-2.4868995751603507e-14	0.1	359.94424360157296
301	7.0	0.35	-2.4868995751603507e-14	0.12	379.02141532916863
302	7.0	0.4	-2.4868995751603507e-14	0.14	395.5084796797022
303	7.0	0.45	-2.4868995751603507e-14	0.14	410.01657842931274
304	7.0	0.5	-2.4868995751603507e-14	0.14	422.78966444019596
305	7.0	0.55	-2.4868995751603507e-14	0.16	434.1568536872826
306	7.0	0.6	-2.4868995751603507e-14	0.16	444.3526274770556
307	7.0	0.65	-2.4868995751603507e-14	0.18	453.5822274637368
308	7.0	0.7	-2.4868995751603507e-14	0.18	461.96587602532685
309	7.0	0.75	-2.4868995751603507e-14	0.2	469.6534390732327
310	7.0	0.8	-2.4868995751603507e-14	0.2	476.68860566703154
311	7.0	0.85	-2.4868995751603507e-14	0.22	483.19348432760006
312	7.0	0.9	-2.4868995751603507e-14	0.24	489.16408944735997
313	7.0	0.95	-2.4868995751603507e-14	0.24	494.69552140151484
314	7.0	1.0	-2.4868995751603507e-14	0.26	499.7604082508836
315	7.5	0.0	-7.5	0.0	98.29621152487351
316	7.5	0.05	-2.700000000000017	0.04	182.96809521521112
317	7.5	0.1	-1.300000000000022	0.06	238.123838822569
318	7.5	0.15	-0.5000000000000249	0.08	279.02862616852417
319	7.5	0.2	-2.6645352591003757e-14	0.08	311.9614139705917
320	7.5	0.25	-2.6645352591003757e-14	0.1	339.03181253404125
321	7.5	0.3	-2.6645352591003757e-14	0.1	361.9033567153523
322	7.5	0.35	-2.6645352591003757e-14	0.12	381.5463051121097
323	7.5	0.4	-2.6645352591003757e-14	0.12	398.6345416113634
324	7.5	0.45	-2.6645352591003757e-14	0.14	413.62246575193734
325	7.5	0.5	-2.6645352591003757e-14	0.14	426.9519898958596
326	7.5	0.55	-2.6645352591003757e-14	0.14	438.8033680826477
327	7.5	0.6	-2.6645352591003757e-14	0.16	449.50986841176945
328	7.5	0.65	-2.6645352591003757e-14	0.16	459.1830909670546
329	7.5	0.7	-2.6645352591003757e-14	0.18	468.04664562617825
330	7.5	0.75	-2.6645352591003757e-14	0.18	476.1362494807486
331	7.5	0.8	-2.6645352591003757e-14	0.2	483.6153195011105
332	7.5	0.85	-2.6645352591003757e-14	0.2	490.4802566230212
333	7.5	0.9	-2.6645352591003757e-14	0.22	496.85774988495814
334	7.5	0.95	-2.6645352591003757e-14	0.24	502.7093012748151
335	7.5	1.0	-2.6645352591003757e-14	0.24	508.136807553562
336	8.0	0.0	-8.0	0.0	98.48204547671193
337	8.0	0.05	-3.200000000000017	0.04	183.1751773535932
338	8.0	0.1	-1.800000000000022	0.06	238.35861075090435
339	8.0	0.15	-1.0000000000000249	0.08	279.29848414229167
340	8.0	0.2	-2.842170943040401e-14	0.08	312.385962419483
341	8.0	0.25	-2.842170943040401e-14	0.1	339.7097066575917
342	8.0	0.3	-2.842170943040401e-14	0.1	363.04309662993205
343	8.0	0.35	-2.842170943040401e-14	0.12	383.1050323452667
344	8.0	0.4	-2.842170943040401e-14	0.12	400.7134131710121
345	8.0	0.45	-2.842170943040401e-14	0.12	416.1783844552273
346	8.0	0.5	-2.842170943040401e-14	0.14	429.9167377514565
347	8.0	0.55	-2.842170943040401e-14	0.14	442.2470990561954
348	8.0	0.6	-2.842170943040401e-14	0.16	453.3543525301833
349	8.0	0.65	-2.842170943040401e-14	0.16	463.488462500097
350	8.0	0.7	-2.842170943040401e-14	0.18	472.72168909806607
351	8.0	0.75	-2.842170943040401e-14	0.18	481.2432798683894
352	8.0	0.8	-2.842170943040401e-14	0.2	489.0558968468271
353	8.0	0.85	-2.842170943040401e-14	0.2	496.3260713795415
354	8.0	0.9	-2.842170943040401e-14	0.2	503.00592796597726
355	8.0	0.95	-2.842170943040401e-14	0.22	509.23477357351845
356	8.0	1.0	-2.842170943040401e-14	0.24	514.9315080469233
357	8.5	0.0	-8.5	0.0	98.58731300192593
358	8.5	0.05	-3.700000000000017	0.04	183.2916529162399
359	8.5	0.1	-2.300000000000022	0.06	238.48970502846066
360	8.5	0.15	-1.5000000000000249	0.08	279.4481199310943
361	8.5	0.2	-0.5000000000000284	0.08	312.5648448816735
362	8.5	0.25	-3.019806626980426e-14	0.08	339.9922661520523
363	8.5	0.3	-3.019806626980426e-14	0.1	363.6057218124092
364	8.5	0.35	-3.019806626980426e-14	0.1	383.9854158295756
365	8.5	0.4	-3.019806626980426e-14	0.12	401.93148893789873
366	8.5	0.45	-3.019806626980426e-14	0.12	417.82197834428996
367	8.5	0.5	-3.019806626980426e-14	0.12	431.9005522758949
368	8.5	0.55	-3.019806626980426e-14	0.14	444.61107218483266
369	8.5	0.6	-3.019806626980426e-14	0.14	456.09062021411205
370	8.5	0.65	-3.019806626980426e-14	0.16	466.5886407291185
371	8.5	0.7	-3.019806626980426e-14	0.16	476.19819610183094
372	8.5	0.75	-3.019806626980426e-14	0.18	485.04751867910284
373	8.5	0.8	-3.019806626980426e-14	0.18	493.23171485386496
374	8.5	0.85	-3.019806626980426e-14	0.2	500.78772478923133
375	8.5	0.9	-3.019806626980426e-14	0.2	507.82459281624494
376	8.5	0.95	-3.019806626980426e-14	0.22	514.3052251585281
377	8.5	1.0	-3.019806626980426e-14	0.22	520.3410388561963
378	9.0	0.0	-9.0	0.0	98.65260156471889
379	9.0	0.05	-4.200000000000017	0.04	183.363610060517
380	9.0	0.1	-2.800000000000022	0.06	238.57035478144442
381	9.0	0.15	-2.000000000000025	0.08	279.5397865299552
382	9.0	0.2	-1.0000000000000284	0.08	312.6738785512622
383	9.0	0.25	-0.10000000000003162	0.08	340.1679651279633
384	9.0	0.3	-3.197442310920451e-14	0.1	363.8886758600176
385	9.0	0.35	-3.197442310920451e-14	0.1	384.52904685882964
386	9.0	0.4	-3.197442310920451e-14	0.12	402.5875950533309
387	9.0	0.45	-3.197442310920451e-14	0.12	418.72867489860766
388	9.0	0.5	-3.197442310920451e-14	0.12	433.1361136156812
389	9.0	0.55	-3.197442310920451e-14	0.14	446.12422761630637
390	9.0	0.6	-3.197442310920451e-14	0.14	457.9515353499995
391	9.0	0.65	-3.197442310920451e-14	0.16	468.7193343401618
392	9.0	0.7	-3.197442310920451e-14	0.16	478.67196941860914
393	9.0	0.75	-3.197442310920451e-14	0.16	487.8041526970043
394	9.0	0.8	-3.197442310920451e-14	0.18	496.30003050210945
395	9.0	0.85	-3.197442310920451e-14	0.18	504.1533612293313
396	9.0	0.9	-3.197442310920451e-14	0.2	511.45810594161713
397	9.0	0.95	-3.197442310920451e-14	0.2	518.2381003911452
398	9.0	1.0	-3.197442310920451e-14	0.22	524.5069622009106
399	9.5	0.0	-9.5	0.0	98.68822136446754
400	9.5	0.05	-4.700000000000017	0.04	183.40247517434722
401	9.5	0.1	-3.300000000000022	0.06	238.6134443149242
402	9.5	0.15	-2.500000000000025	0.08	279.58822372155225
403	9.5	0.2	-1.5000000000000284	0.08	312.7307372497652
404	9.5	0.25	-0.6000000000000316	0.08	340.23738871941373
405	9.5	0.3	-0.40000000000003233	0.1	363.9744129068067
406	9.5	0.35	-3.375077994860476e-14	0.1	384.7419603460502
407	9.5	0.4	-3.375077994860476e-14	0.1	402.96453564550274
408	9.5	0.45	-3.375077994860476e-14	0.12	419.2311910625736
409	9.5	0.5	-3.375077994860476e-14	0.12	433.86395913330995
410	9.5	0.55	-3.375077994860476e-14	0.14	447.0361179439709
411	9.5	0.6	-3.375077994860476e-14	0.14	459.13229557773394
412	9.5	0.65	-3.375077994860476e-14	0.14	470.1659987723778
413	9.5	0.7	-3.375077994860476e-14	0.16	480.35997259071485
414	9.5	0.75	-3.375077994860476e-14	0.16	489.7789732808301
415	9.5	0.8	-3.375077994860476e-14	0.18	498.4834836017409
416	9.5	0.85	-3.375077994860476e-14	0.18	506.6243508493301
417	9.5	0.9	-3.375077994860476e-14	0.18	514.1477595044347
418	9.5	0.95	-3.375077994860476e-14	0.2	521.188497206245
419	9.5	1.0	-3.375077994860476e-14	0.2	527.6750837507818
420	10.0	0.0	-10.0	0.0	98.71626790456422
421	10.0	0.05	-5.200000000000017	0.04	183.43215068191742
422	10.0	0.1	-3.800000000000022	0.06	238.645229371525
