	L	s	dL	gs	utility
461	3.4	0.76	3.6000000000000063	0.24	356.5082271483224
462	3.4	0.8	3.6000000000000063	0.24	363.45655287358886
463	3.4	0.84	3.6000000000000063	0.24	363.45655287358886
464	3.4	0.88	3.6000000000000063	0.24	363.45655287358886
465	3.4	0.92	3.6000000000000063	0.36	363.45655287358886
466	3.4	0.96	3.6000000000000063	0.44	363.45655287358886
467	3.4	1.0	3.6000000000000063	0.56	363.45655287358886
468	3.6	0.0	-3.6	0.0	84.84596245158836
469	3.6	0.04	3.1086244689504383e-15	0.12	107.02781861261302
470	3.6	0.08	3.1086244689504383e-15	0.12	129.20967477363766
471	3.6	0.12	3.1086244689504383e-15	0.12	151.3915309346623
472	3.6	0.16	3.1086244689504383e-15	0.12	173.57338709568697
473	3.6	0.2	3.1086244689504383e-15	0.12	195.75524325671165
474	3.6	0.24	3.1086244689504383e-15	0.12	217.93709941773625
475	3.6	0.28	3.1086244689504383e-15	0.12	240.11895557876096
476	3.6	0.32	3.1086244689504383e-15	0.12	262.30081173978556
477	3.6	0.36	3.1086244689504383e-15	0.12	284.4826679008102
478	3.6	0.4	3.1086244689504383e-15	0.12	306.6645240618349
479	3.6	0.44	0.40000000000000346	0.2	313.87293719225096
480	3.6	0.48	3.400000000000006	0.2	321.08135032266705
481	3.6	0.52	3.400000000000006	0.2	328.2897634530831
482	3.6	0.56	3.400000000000006	0.24	335.4981765834992
483	3.6	0.6	3.400000000000006	0.24	342.7065897139152
484	3.6	0.64	3.400000000000006	0.24	349.9150028443313
485	3.6	0.68	3.400000000000006	0.24	357.1234159747474
486	3.6	0.72	3.400000000000006	0.24	364.3318291051634
487	3.6	0.76	3.400000000000006	0.24	371.5402422355795
488	3.6	0.8	3.400000000000006	0.24	378.74865536599555
489	3.6	0.84	3.400000000000006	0.24	378.74865536599555
490	3.6	0.88	3.400000000000006	0.24	378.74865536599555
491	3.6	0.92	3.400000000000006	0.36	378.74865536599555
492	3.6	0.96	3.400000000000006	0.44	378.74865536599555
493	3.6	1.0	3.400000000000006	0.56	378.74865536599555
494	3.8	0.0	-3.8	0.0	88.28575566219381
495	3.8	0.04	3.552713678800501e-15	0.12	111.36231561145739
496	3.8	0.08	3.552713678800501e-15	0.12	134.438875560721
497	3.8	0.12	3.552713678800501e-15	0.12	157.51543550998457
498	3.8	0.16	3.552713678800501e-15	0.12	180.59199545924815
499	3.8	0.2	3.552713678800501e-15	0.12	203.66855540851174
500	3.8	0.24	3.552713678800501e-15	0.12	226.74511535777532
501	3.8	0.28	3.552713678800501e-15	0.12	249.8216753070389
502	3.8	0.32	3.552713678800501e-15	0.12	272.8982352563025
503	3.8	0.36	3.552713678800501e-15	0.12	295.97479520556607
504	3.8	0.4	3.552713678800501e-15	0.12	319.05135515482965
505	3.8	0.44	0.20000000000000373	0.2	326.5314663915232
506	3.8	0.48	3.2000000000000064	0.2	334.0115776282168
507	3.8	0.52	3.2000000000000064	0.2	341.4916888649104
508	3.8	0.56	3.2000000000000064	0.2	348.97180010160395
509	3.8	0.6	3.2000000000000064	0.2	356.45191133829746
510	3.8	0.64	3.2000000000000064	0.2	363.93202257499104
511	3.8	0.68	3.2000000000000064	0.2	371.4121338116846
512	3.8	0.72	3.2000000000000064	0.2	378.8922450483782
513	3.8	0.76	3.2000000000000064	0.24	386.37235628507176
514	3.8	0.8	3.2000000000000064	0.24	393.85246752176533
515	3.8	0.84	3.2000000000000064	0.24	393.85246752176533
516	3.8	0.88	3.2000000000000064	0.24	393.85246752176533
517	3.8	0.92	3.000000000000006	0.36	393.85246752176533
518	3.8	0.96	3.2000000000000064	0.44	393.85246752176533
519	3.8	1.0	3.2000000000000064	0.56	393.85246752176533
520	4.0	0.0	-4.0	0.0	91.660160248346
521	4.0	0.04	3.552713678800501e-15	0.12	115.61101119214115
522	4.0	0.08	3.552713678800501e-15	0.12	139.5618621359363
523	4.0	0.12	3.552713678800501e-15	0.12	163.51271307973144
524	4.0	0.16	3.552713678800501e-15	0.12	187.4635640235266
525	4.0	0.2	3.552713678800501e-15	0.12	211.41441496732176
526	4.0	0.24	3.552713678800501e-15	0.12	235.36526591111686
527	4.0	0.28	3.552713678800501e-15	0.12	259.3161168549121
528	4.0	0.32	3.552713678800501e-15	0.12	283.2669677987072
529	4.0	0.36	3.552713678800501e-15	0.12	307.21781874250235
530	4.0	0.4	3.552713678800501e-15	0.12	331.1686696862975
531	4.0	0.44	3.552713678800501e-15	0.2	338.9489305441802
532	4.0	0.48	3.000000000000006	0.2	346.72919140206284
533	4.0	0.52	3.000000000000006	0.2	354.50945225994553
534	4.0	0.56	3.000000000000006	0.2	362.2897131178282
535	4.0	0.6	3.000000000000006	0.2	370.06997397571087
536	4.0	0.64	3.000000000000006	0.2	377.85023483359356
537	4.0	0.68	3.000000000000006	0.2	385.63049569147626
538	4.0	0.72	3.000000000000006	0.2	393.4107565493589
539	4.0	0.76	3.000000000000006	0.2	401.1910174072416
540	4.0	0.8	3.000000000000006	0.2	408.9712782651243
541	4.0	0.84	3.000000000000006	0.2	408.9712782651243
542	4.0	0.88	3.000000000000006	0.24	408.9712782651243
543	4.0	0.92	2.800000000000006	0.36	408.9712782651243
544	4.0	0.96	3.000000000000006	0.44	408.9712782651243
545	4.0	1.0	3.000000000000006	0.56	408.9712782651243
546	4.2	0.0	-4.2	0.0	94.97988285867288
547	4.2	0.04	3.552713678800501e-15	0.12	119.78586355263656
548	4.2	0.08	3.552713678800501e-15	0.12	144.59184424660026
549	4.2	0.12	3.552713678800501e-15	0.12	169.3978249405639
550	4.2	0.16	3.552713678800501e-15	0.12	194.2038056345276
551	4.2	0.2	3.552713678800501e-15	0.12	219.00978632849132
552	4.2	0.24	3.552713678800501e-15	0.12	243.81576702245496
553	4.2	0.28	3.552713678800501e-15	0.12	268.62174771641867
554	4.2	0.32	3.552713678800501e-15	0.12	293.4277284103823
555	4.2	0.36	3.552713678800501e-15	0.12	318.233709104346
556	4.2	0.4	3.552713678800501e-15	0.12	343.0396897983097
557	4.2	0.44	3.552713678800501e-15	0.16	351.14516672289324
558	4.2	0.48	2.800000000000006	0.2	359.2506436474767
559	4.2	0.52	2.800000000000006	0.2	367.3561205720602
560	4.2	0.56	2.800000000000006	0.2	375.4615974966437
561	4.2	0.6	2.800000000000006	0.2	383.5670744212272
562	4.2	0.64	2.800000000000006	0.2	391.6725513458107
563	4.2	0.68	2.800000000000006	0.2	399.7780282703942
564	4.2	0.72	2.800000000000006	0.2	407.8835051949777
565	4.2	0.76	2.800000000000006	0.2	415.9889821195612
566	4.2	0.8	2.800000000000006	0.2	424.0944590441447
567	4.2	0.84	2.800000000000006	0.2	424.0944590441447
568	4.2	0.88	2.800000000000006	0.24	424.0944590441447
569	4.2	0.92	2.600000000000006	0.36	424.0944590441447
570	4.2	0.96	2.800000000000006	0.44	424.0944590441447
571	4.2	1.0	2.800000000000006	0.56	424.0944590441447
572	4.4	0.0	-4.4	0.0	98.23444836521774
573	4.4	0.04	3.552713678800501e-15	0.12	123.87486137965365
574	4.4	0.08	3.552713678800501e-15	0.12	149.51527439408954
575	4.4	0.12	3.552713678800501e-15	0.12	175.15568740852547
576	4.4	0.16	3.552713678800501e-15	0.12	200.7961004229614
577	4.4	0.2	3.552713678800501e-15	0.12	226.4365134373973
578	4.4	0.24	3.552713678800501e-15	0.12	252.07692645183317
579	4.4	0.28	3.552713678800501e-15	0.12	277.7173394662691
580	4.4	0.32	3.552713678800501e-15	0.12	303.357752480705
581	4.4	0.36	3.552713678800501e-15	0.12	328.9981654951409
582	4.4	0.4	3.552713678800501e-15	0.12	354.63857850957686
583	4.4	0.44	3.552713678800501e-15	0.16	363.08109799605865
584	4.4	0.48	3.552713678800501e-15	0.2	371.5236174825404
585	4.4	0.52	3.552713678800501e-15	0.2	379.96613696902216
586	4.4	0.56	3.552713678800501e-15	0.2	388.4086564555039
587	4.4	0.6	3.552713678800501e-15	0.2	396.8511759419857
588	4.4	0.64	3.552713678800501e-15	0.2	405.29369542846746
589	4.4	0.68	1.2000000000000046	0.2	413.7362149149492
590	4.4	0.72	2.600000000000006	0.2	422.1787344014309
591	4.4	0.76	2.600000000000006	0.2	430.6212538879127
592	4.4	0.8	2.600000000000006	0.2	439.0637733743945
593	4.4	0.84	2.600000000000006	0.2	439.0637733743945
594	4.4	0.88	2.600000000000006	0.24	439.0637733743945
595	4.4	0.92	2.4000000000000057	0.36	439.0637733743945
596	4.4	0.96	2.600000000000006	0.44	439.0637733743945
597	4.4	1.0	2.600000000000006	0.56	439.0637733743945
598	4.6	0.0	-4.6	0.0	101.42610237963056
599	4.6	0.04	4.440892098500626e-15	0.08	127.88117819553108
600	4.6	0.08	4.440892098500626e-15	0.08	154.33625401143158
601	4.6	0.12	4.440892098500626e-15	0.08	180.7913298273321
602	4.6	0.16	4.440892098500626e-15	0.08	207.2464056432326
603	4.6	0.2	4.440892098500626e-15	0.08	233.7014814591331
604	4.6	0.24	4.440892098500626e-15	0.12	260.1565572750336
605	4.6	0.28	4.440892098500626e-15	0.12	286.61163309093416
606	4.6	0.32	4.440892098500626e-15	0.12	313.06670890683466
607	4.6	0.36	4.440892098500626e-15	0.12	339.52178472273516
608	4.6	0.4	4.440892098500626e-15	0.12	365.97686053863566
609	4.6	0.44	4.440892098500626e-15	0.16	374.7739041944877
610	4.6	0.48	4.440892098500626e-15	0.2	383.5709478503398
611	4.6	0.52	4.440892098500626e-15	0.2	392.36799150619186
612	4.6	0.56	4.440892098500626e-15	0.2	401.1650351620439
613	4.6	0.6	4.440892098500626e-15	0.2	409.96207881789593
614	4.6	0.64	4.440892098500626e-15	0.2	418.759122473748
615	4.6	0.68	4.440892098500626e-15	0.2	427.55616612960006
616	4.6	0.72	4.440892098500626e-15	0.2	436.3532097854521
617	4.6	0.76	4.440892098500626e-15	0.2	445.1502534413042
618	4.6	0.8	4.440892098500626e-15	0.2	453.94729709715625
619	4.6	0.84	2.4000000000000066	0.2	453.94729709715625
620	4.6	0.88	2.2000000000000064	0.24	453.94729709715625
621	4.6	0.92	2.2000000000000064	0.36	453.94729709715625
622	4.6	0.96	2.4000000000000066	0.44	453.94729709715625
623	4.6	1.0	2.4000000000000066	0.56	453.94729709715625
624	4.8	0.0	-4.8	0.0	104.59075392904805
625	4.8	0.04	4.440892098500626e-15	0.08	131.8486276586056
626	4.8	0.08	4.440892098500626e-15	0.08	159.1065013881632
627	4.8	0.12	4.440892098500626e-15	0.08	186.36437511772075
628	4.8	0.16	4.440892098500626e-15	0.08	213.62224884727834
629	4.8	0.2	4.440892098500626e-15	0.08	240.8801225768359
630	4.8	0.24	4.440892098500626e-15	0.08	268.13799630639346
631	4.8	0.28	4.440892098500626e-15	0.08	295.395870035951
632	4.8	0.32	4.440892098500626e-15	0.08	322.6537437655086
633	4.8	0.36	4.440892098500626e-15	0.08	349.91161749506614
634	4.8	0.4	4.440892098500626e-15	0.12	377.16949122462375
635	4.8	0.44	4.440892098500626e-15	0.16	386.3950237466814
636	4.8	0.48	4.440892098500626e-15	0.2	395.620556268739
637	4.8	0.52	4.440892098500626e-15	0.2	404.84608879079667
638	4.8	0.56	4.440892098500626e-15	0.2	414.0716213128543
639	4.8	0.6	4.440892098500626e-15	0.2	423.2971538349119
640	4.8	0.64	4.440892098500626e-15	0.2	432.52268635696953
641	4.8	0.68	4.440892098500626e-15	0.2	441.74821887902715
642	4.8	0.72	4.440892098500626e-15	0.2	450.97375140108477
643	4.8	0.76	4.440892098500626e-15	0.2	460.19928392314245
644	4.8	0.8	4.440892098500626e-15	0.2	469.42481644520007
645	4.8	0.84	4.440892098500626e-15	0.2	469.42481644520007
646	4.8	0.88	2.000000000000006	0.24	469.42481644520007
647	4.8	0.92	2.000000000000006	0.36	469.42481644520007
648	4.8	0.96	2.2000000000000064	0.44	469.42481644520007
649	4.8	1.0	2.2000000000000064	0.56	469.42481644520007
650	5.0	0.0	-5.0	0.0	107.77769910296408
651	5.0	0.04	4.440892098500626e-15	0.08	135.8646835945587
652	5.0	0.08	4.440892098500626e-15	0.08	163.95166808615335
653	5.0	0.12	4.440892098500626e-15	0.08	192.038652577748
654	5.0	0.16	4.440892098500626e-15	0.08	220.12563706934262
655	5.0	0.2	4.440892098500626e-15	0.08	248.21262156093727
656	5.0	0.24	4.440892098500626e-15	0.08	276.2996060525319
657	5.0	0.28	4.440892098500626e-15	0.08	304.38659054412653
658	5.0	0.32	4.440892098500626e-15	0.08	332.4735750357212
659	5.0	0.36	4.440892098500626e-15	0.08	360.5605595273158
660	5.0	0.4	4.440892098500626e-15	0.08	388.6475440189104
661	5.0	0.44	4.440892098500626e-15	0.16	398.267806787239
662	5.0	0.48	4.440892098500626e-15	0.2	407.88806955556765
663	5.0	0.52	4.440892098500626e-15	0.2	417.5083323238963
664	5.0	0.56	4.440892098500626e-15	0.2	427.1285950922249
665	5.0	0.6	4.440892098500626e-15	0.2	436.74885786055347
666	5.0	0.64	4.440892098500626e-15	0.2	446.3691206288821
667	5.0	0.68	4.440892098500626e-15	0.2	455.98938339721076
668	5.0	0.72	4.440892098500626e-15	0.2	465.60964616553935
669	5.0	0.76	4.440892098500626e-15	0.2	475.22990893386793
670	5.0	0.8	4.440892098500626e-15	0.2	484.8501717021966
671	5.0	0.84	4.440892098500626e-15	0.2	484.8501717021966
672	5.0	0.88	1.800000000000006	0.24	484.8501717021966
673	5.0	0.92	1.800000000000006	0.36	484.8501717021966
674	5.0	0.96	2.000000000000006	0.44	484.8501717021966
675	5.0	1.0	2.000000000000006	0.56	484.8501717021966
676	5.2	0.0	-5.2	0.0	111.0310490766408
677	5.2	0.04	4.440892098500626e-15	0.08	139.96653197937812
678	5.2	0.08	4.440892098500626e-15	0.08	168.90201488211542
679	5.2	0.12	4.440892098500626e-15	0.08	197.83749778485276
680	5.2	0.16	4.440892098500626e-15	0.08	226.77298068759006
681	5.2	0.2	4.440892098500626e-15	0.08	255.70846359032737
682	5.2	0.24	4.440892098500626e-15	0.08	284.6439464930647
683	5.2	0.28	4.440892098500626e-15	0.08	313.57942939580204
684	5.2	0.32	4.440892098500626e-15	0.08	342.51491229853934
685	5.2	0.36	4.440892098500626e-15	0.08	371.45039520127665
686	5.2	0.4	4.440892098500626e-15	0.08	400.38587810401395
687	5.2	0.44	4.440892098500626e-15	0.16	410.3748251873427
688	5.2	0.48	4.440892098500626e-15	0.2	420.3637722706714
689	5.2	0.52	4.440892098500626e-15	0.2	430.35271935400016
690	5.2	0.56	4.440892098500626e-15	0.2	440.34166643732885
691	5.2	0.6	4.440892098500626e-15	0.2	450.3306135206576
692	5.2	0.64	4.440892098500626e-15	0.2	460.31956060398636
693	5.2	0.68	4.440892098500626e-15	0.2	470.30850768731506
694	5.2	0.72	4.440892098500626e-15	0.2	480.29745477064375
695	5.2	0.76	4.440892098500626e-15	0.2	490.2864018539725
696	5.2	0.8	4.440892098500626e-15	0.2	500.27534893730126
697	5.2	0.84	4.440892098500626e-15	0.2	500.27534893730126
698	5.2	0.88	1.6000000000000059	0.24	500.27534893730126
699	5.2	0.92	1.800000000000006	0.32	500.27534893730126
700	5.2	0.96	1.800000000000006	0.44	500.27534893730126
701	5.2	1.0	1.800000000000006	0.56	500.27534893730126
702	5.4	0.0	-5.4	0.0	114.25326652455489
703	5.4	0.04	4.440892098500626e-15	0.08	144.0222888437564
704	5.4	0.08	4.440892098500626e-15	0.08	173.79131116295792
705	5.4	0.12	4.440892098500626e-15	0.08	203.56033348215942
706	5.4	0.16	4.440892098500626e-15	0.08	233.32935580136095
707	5.4	0.2	4.440892098500626e-15	0.08	263.0983781205625
708	5.4	0.24	4.440892098500626e-15	0.08	292.86740043976397
709	5.4	0.28	4.440892098500626e-15	0.08	322.6364227589655
710	5.4	0.32	4.440892098500626e-15	0.08	352.405445078167
711	5.4	0.36	4.440892098500626e-15	0.08	382.17446739736846
712	5.4	0.4	4.440892098500626e-15	0.08	411.94348971657
713	5.4	0.44	4.440892098500626e-15	0.12	422.29780638747116
714	5.4	0.48	4.440892098500626e-15	0.16	432.6521230583723
715	5.4	0.52	4.440892098500626e-15	0.16	443.0064397292735
716	5.4	0.56	4.440892098500626e-15	0.16	453.36075640017464
717	5.4	0.6	4.440892098500626e-15	0.16	463.7150730710758
718	5.4	0.64	4.440892098500626e-15	0.16	474.069389741977
719	5.4	0.68	4.440892098500626e-15	0.2	484.4237064128781
720	5.4	0.72	4.440892098500626e-15	0.2	494.77802308377926
721	5.4	0.76	4.440892098500626e-15	0.2	505.1323397546804
722	5.4	0.8	4.440892098500626e-15	0.2	515.4866564255816
723	5.4	0.84	4.440892098500626e-15	0.2	515.4866564255816
724	5.4	0.88	1.4000000000000057	0.24	515.4866564255816
725	5.4	0.92	1.6000000000000059	0.32	515.4866564255816
726	5.4	0.96	1.6000000000000059	0.44	515.4866564255816
727	5.4	1.0	1.6000000000000059	0.56	515.4866564255816
728	5.6	0.0	-5.6	0.0	117.43212008001464
729	5.6	0.04	5.329070518200751e-15	0.08	148.01928942463366
730	5.6	0.08	5.329070518200751e-15	0.08	178.6064587692527
731	5.6	0.12	5.329070518200751e-15	0.08	209.19362811387168
732	5.6	0.16	5.329070518200751e-15	0.08	239.78079745849072
733	5.6	0.2	5.329070518200751e-15	0.08	270.36796680310977
734	5.6	0.24	5.329070518200751e-15	0.08	300.95513614772875
735	5.6	0.28	5.329070518200751e-15	0.08	331.5423054923478
736	5.6	0.32	5.329070518200751e-15	0.08	362.1294748369668
737	5.6	0.36	5.329070518200751e-15	0.08	392.7166441815858
738	5.6	0.4	5.329070518200751e-15	0.08	423.30381352620486
739	5.6	0.44	5.329070518200751e-15	0.12	434.0199554891328
740	5.6	0.48	5.329070518200751e-15	0.16	444.7360974520608
741	5.6	0.52	5.329070518200751e-15	0.16	455.4522394149888
742	5.6	0.56	5.329070518200751e-15	0.16	466.1683813779168
743	5.6	0.6	5.329070518200751e-15	0.16	476.88452334084474
744	5.6	0.64	5.329070518200751e-15	0.16	487.6006653037727
745	5.6	0.68	5.329070518200751e-15	0.16	498.3168072667007
746	5.6	0.72	5.329070518200751e-15	0.16	509.0329492296286
747	5.6	0.76	5.329070518200751e-15	0.16	519.7490911925566
748	5.6	0.8	5.329070518200751e-15	0.2	530.4652331554846
749	5.6	0.84	5.329070518200751e-15	0.2	530.4652331554846
750	5.6	0.88	1.2000000000000064	0.24	530.4652331554846
751	5.6	0.92	1.4000000000000066	0.32	530.4652331554846
752	5.6	0.96	1.4000000000000066	0.44	530.4652331554846
753	5.6	1.0	1.4000000000000066	0.56	530.4652331554846
754	5.8	0.0	-5.8	0.0	120.57210488709129
755	5.8	0.04	5.329070518200751e-15	0.08	151.9644176234456
756	5.8	0.08	5.329070518200751e-15	0.08	183.3567303597999
757	5.8	0.12	5.329070518200751e-15	0.08	214.7490430961542
758	5.8	0.16	5.329070518200751e-15	0.08	246.14135583250854
759	5.8	0.2	5.329070518200751e-15	0.08	277.5336685688628
760	5.8	0.24	5.329070518200751e-15	0.08	308.92598130521714
761	5.8	0.28	5.329070518200751e-15	0.08	340.31829404157145
762	5.8	0.32	5.329070518200751e-15	0.08	371.7106067779258
763	5.8	0.36	5.329070518200751e-15	0.08	403.1029195142801
764	5.8	0.4	5.329070518200751e-15	0.08	434.49523225063444
765	5.8	0.44	5.329070518200751e-15	0.12	445.59209932025624
766	5.8	0.48	5.329070518200751e-15	0.16	456.68896638987803
767	5.8	0.52	5.329070518200751e-15	0.16	467.7858334594999
768	5.8	0.56	5.329070518200751e-15	0.16	478.8827005291217
769	5.8	0.6	5.329070518200751e-15	0.16	489.9795675987435
770	5.8	0.64	5.329070518200751e-15	0.16	501.07643466836527
771	5.8	0.68	5.329070518200751e-15	0.16	512.1733017379871
772	5.8	0.72	5.329070518200751e-15	0.16	523.2701688076089
773	5.8	0.76	5.329070518200751e-15	0.16	534.3670358772307
774	5.8	0.8	5.329070518200751e-15	0.16	545.4639029468525
775	5.8	0.84	5.329070518200751e-15	0.16	545.4639029468525
776	5.8	0.88	1.0000000000000062	0.24	545.4639029468525
777	5.8	0.92	1.2000000000000064	0.32	545.4639029468525
778	5.8	0.96	1.2000000000000064	0.44	545.4639029468525
779	5.8	1.0	1.2000000000000064	0.56	545.4639029468525
780	6.0	0.0	-6.0	0.0	123.67905574719843
781	6.0	0.04	5.329070518200751e-15	0.08	155.8645186248752
782	6.0	0.08	5.329070518200751e-15	0.08	188.049981502552
783	6.0	0.12	5.329070518200751e-15	0.08	220.23544438022873
784	6.0	0.16	5.329070518200751e-15	0.08	252.42090725790553
785	6.0	0.2	5.329070518200751e-15	0.08	284.60637013558227
786	6.0	0.24	5.329070518200751e-15	0.08	316.79183301325907
787	6.0	0.28	5.329070518200751e-15	0.08	348.9772958909358
788	6.0	0.32	5.329070518200751e-15	0.08	381.1627587686126
789	6.0	0.36	5.329070518200751e-15	0.08	413.34822164628935
790	6.0	0.4	5.329070518200751e-15	0.08	445.53368452396614
791	6.0	0.44	5.329070518200751e-15	0.12	457.0243524915883
792	6.0	0.48	5.329070518200751e-15	0.16	468.51502045921035
793	6.0	0.52	5.329070518200751e-15	0.16	480.0056884268325
794	6.0	0.56	5.329070518200751e-15	0.16	491.4963563944546
795	6.0	0.6	5.329070518200751e-15	0.16	502.98702436207674
796	6.0	0.64	5.329070518200751e-15	0.16	514.4776923296988
797	6.0	0.68	5.329070518200751e-15	0.16	525.9683602973209
798	6.0	0.72	5.329070518200751e-15	0.16	537.4590282649431
799	6.0	0.76	5.329070518200751e-15	0.16	548.9496962325652
800	6.0	0.8	5.329070518200751e-15	0.16	560.4403642001873
801	6.0	0.84	5.329070518200751e-15	0.16	560.4403642001873
802	6.0	0.88	0.800000000000006	0.24	560.4403642001873
803	6.0	0.92	1.0000000000000062	0.32	560.4403642001873
804	6.0	0.96	1.0000000000000062	0.44	560.4403642001873
805	6.0	1.0	1.0000000000000062	0.56	560.4403642001873
806	6.2	0.0	-6.2	0.0	126.74211358540725
807	6.2	0.04	5.329070518200751e-15	0.08	159.70653548766913
808	6.2	0.08	5.329070518200751e-15	0.08	192.670957389931
809	6.2	0.12	5.329070518200751e-15	0.08	225.63537929219285
810	6.2	0.16	5.329070518200751e-15	0.08	258.5998011944547
811	6.2	0.2	5.329070518200751e-15	0.08	291.5642230967166
812	6.2	0.24	5.329070518200751e-15	0.08	324.5286449989785
813	6.2	0.28	5.329070518200751e-15	0.08	357.49306690124035
814	6.2	0.32	5.329070518200751e-15	0.08	390.4574888035022
815	6.2	0.36	5.329070518200751e-15	0.08	423.42191070576405
816	6.2	0.4	5.329070518200751e-15	0.08	456.38633260802595
817	6.2	0.44	5.329070518200751e-15	0.12	468.2687321118197
818	6.2	0.48	5.329070518200751e-15	0.16	480.1511316156134
819	6.2	0.52	5.329070518200751e-15	0.16	492.03353111940714
820	6.2	0.56	5.329070518200751e-15	0.16	503.9159306232009
821	6.2	0.6	5.329070518200751e-15	0.16	515.7983301269946
822	6.2	0.64	5.329070518200751e-15	0.16	527.6807296307884
823	6.2	0.68	5.329070518200751e-15	0.16	539.5631291345821
824	6.2	0.72	5.329070518200751e-15	0.16	551.4455286383758
825	6.2	0.76	5.329070518200751e-15	0.16	563.3279281421695
826	6.2	0.8	5.329070518200751e-15	0.16	575.2103276459633
827	6.2	0.84	5.329070518200751e-15	0.16	575.2103276459633
828	6.2	0.88	0.6000000000000059	0.24	575.2103276459633
829	6.2	0.92	0.800000000000006	0.32	575.2103276459633
830	6.2	0.96	0.800000000000006	0.44	575.2103276459633
831	6.2	1.0	0.800000000000006	0.56	575.2103276459633
832	6.4	0.0	-6.4	0.0	129.75997143116723
833	6.4	0.04	5.329070518200751e-15	0.08	163.48922452806036
834	6.4	0.08	5.329070518200751e-15	0.08	197.2184776249535
835	6.4	0.12	5.329070518200751e-15	0.08	230.9477307218466
836	6.4	0.16	5.329070518200751e-15	0.08	264.67698381873976
837	6.4	0.2	5.329070518200751e-15	0.08	298.4062369156329
838	6.4	0.24	5.329070518200751e-15	0.08	332.135490012526
839	6.4	0.28	5.329070518200751e-15	0.08	365.8647431094192
840	6.4	0.32	5.329070518200751e-15	0.08	399.5939962063123
841	6.4	0.36	5.329070518200751e-15	0.08	433.3232493032054
842	6.4	0.4	5.329070518200751e-15	0.08	467.05250240009855
843	6.4	0.44	5.329070518200751e-15	0.12	479.3240217584504
844	6.4	0.48	5.329070518200751e-15	0.16	491.5955411168022
845	6.4	0.52	5.329070518200751e-15	0.16	503.86706047515406
846	6.4	0.56	5.329070518200751e-15	0.16	516.1385798335059
847	6.4	0.6	5.329070518200751e-15	0.16	528.4100991918577
848	6.4	0.64	5.329070518200751e-15	0.16	540.6816185502096
849	6.4	0.68	5.329070518200751e-15	0.16	552.9531379085614
850	6.4	0.72	5.329070518200751e-15	0.16	565.2246572669133
851	6.4	0.76	5.329070518200751e-15	0.16	577.4961766252651
852	6.4	0.8	5.329070518200751e-15	0.16	589.7676959836169
853	6.4	0.84	5.329070518200751e-15	0.16	589.7676959836169
854	6.4	0.88	0.4000000000000057	0.24	589.7676959836169
855	6.4	0.92	0.6000000000000059	0.32	589.7676959836169
856	6.4	0.96	0.6000000000000059	0.44	589.7676959836169
857	6.4	1.0	0.6000000000000059	0.56	589.7676959836169
858	6.6	0.0	-6.6	0.0	132.7295029501298
859	6.6	0.04	6.217248937900877e-15	0.08	167.20964708145527
860	6.6	0.08	6.217248937900877e-15	0.08	201.6897912127807
861	6.6	0.12	6.217248937900877e-15	0.08	236.16993534410614
862	6.6	0.16	6.217248937900877e-15	0.08	270.6500794754316
863	6.6	0.2	6.217248937900877e-15	0.08	305.13022360675706
864	6.6	0.24	6.217248937900877e-15	0.08	339.61036773808246
865	6.6	0.28	6.217248937900877e-15	0.08	374.0905118694079
866	6.6	0.32	6.217248937900877e-15	0.08	408.5706560007334
867	6.6	0.36	6.217248937900877e-15	0.08	443.05080013205884
868	6.6	0.4	6.217248937900877e-15	0.08	477.5309442633843
869	6.6	0.44	6.217248937900877e-15	0.12	490.1887077809654
870	6.6	0.48	6.217248937900877e-15	0.16	502.8464712985464
871	6.6	0.52	6.217248937900877e-15	0.16	515.5042348161276
872	6.6	0.56	6.217248937900877e-15	0.16	528.1619983337087
873	6.6	0.6	6.217248937900877e-15	0.16	540.8197618512896
874	6.6	0.64	6.217248937900877e-15	0.16	553.4775253688707
875	6.6	0.68	6.217248937900877e-15	0.16	566.1352888864518
876	6.6	0.72	6.217248937900877e-15	0.16	578.7930524040329
877	6.6	0.76	6.217248937900877e-15	0.16	591.450815921614
878	6.6	0.8	6.217248937900877e-15	0.16	604.1085794391951
879	6.6	0.84	6.217248937900877e-15	0.16	604.1085794391951
880	6.6	0.88	0.2000000000000064	0.24	604.1085794391951
881	6.6	0.92	0.4000000000000066	0.32	604.1085794391951
882	6.6	0.96	0.4000000000000066	0.44	604.1085794391951
883	6.6	1.0	0.4000000000000066	0.56	604.1085794391951
884	6.8	0.0	-6.8	0.0	135.65406319322577
885	6.8	0.04	6.217248937900877e-15	0.08	170.8715041426791
886	6.8	0.08	6.217248937900877e-15	0.08	206.0889450921324
887	6.8	0.12	6.217248937900877e-15	0.08	241.30638604158574
888	6.8	0.16	6.217248937900877e-15	0.08	276.5238269910391
889	6.8	0.2	6.217248937900877e-15	0.08	311.74126794049243
890	6.8	0.24	6.217248937900877e-15	0.08	346.9587088899457
891	6.8	0.28	6.217248937900877e-15	0.08	382.17614983939905
892	6.8	0.32	6.217248937900877e-15	0.08	417.3935907888524
893	6.8	0.36	6.217248937900877e-15	0.08	452.61103173830566
894	6.8	0.4	6.217248937900877e-15	0.08	487.828472687759
895	6.8	0.44	6.217248937900877e-15	0.12	500.86949171719704
896	6.8	0.48	6.217248937900877e-15	0.16	513.910510746635
