	L	s	dL	gs	utility
131	3.0	0.25	2.6645352591003757e-15	0.16	185.70905968341106
132	3.0	0.3	2.6645352591003757e-15	0.2	194.31201526212715
133	3.0	0.35	2.6645352591003757e-15	0.22	201.28765927368988
134	3.0	0.4	2.6645352591003757e-15	0.24	207.06625488114824
135	3.0	0.45	2.6645352591003757e-15	0.26	211.93681463680724
136	3.0	0.5	2.6645352591003757e-15	0.3	216.10652786046523
137	3.0	0.55	2.6645352591003757e-15	0.32	219.71998791477955
138	3.0	0.6	2.6645352591003757e-15	0.34	222.87308047952075
139	3.0	0.65	2.6645352591003757e-15	0.34	225.64191561165964
140	3.0	0.7	2.6645352591003757e-15	0.36	228.0854909885131
141	3.0	0.75	2.6645352591003757e-15	0.4	230.26403022204488
142	3.0	0.8	2.6645352591003757e-15	0.42	232.21744992505944
143	3.0	0.85	2.6645352591003757e-15	0.44	233.97657597491244
144	3.0	0.9	2.6645352591003757e-15	0.48	235.56591585220974
145	3.0	0.95	2.6645352591003757e-15	0.5	237.00309064984054
146	3.0	1.0	2.6645352591003757e-15	0.54	238.29904477635043
147	3.5	0.0	-3.5	0.0	58.19206806165728
148	3.5	0.05	3.1086244689504383e-15	0.06	113.83591852020037
149	3.5	0.1	3.1086244689504383e-15	0.08	146.7751908982463
150	3.5	0.15	3.1086244689504383e-15	0.1	168.97132833735805
151	3.5	0.2	3.1086244689504383e-15	0.12	185.15983859079356
152	3.5	0.25	3.1086244689504383e-15	0.16	197.63576411819216
153	3.5	0.3	3.1086244689504383e-15	0.18	207.5868622701354
154	3.5	0.35	3.1086244689504383e-15	0.2	215.73516820916342
155	3.5	0.4	3.1086244689504383e-15	0.22	222.54599108568135
156	3.5	0.45	3.1086244689504383e-15	0.24	228.33350683875605
157	3.5	0.5	3.1086244689504383e-15	0.26	233.31801723907463
158	3.5	0.55	3.1086244689504383e-15	0.28	237.65884348082233
159	3.5	0.6	3.1086244689504383e-15	0.28	241.45690894043028
160	3.5	0.65	3.1086244689504383e-15	0.3	244.80588435944352
161	3.5	0.7	3.1086244689504383e-15	0.32	247.77875847321542
162	3.5	0.75	3.1086244689504383e-15	0.34	250.43964790567085
163	3.5	0.8	3.1086244689504383e-15	0.36	252.8347892149222
164	3.5	0.85	3.1086244689504383e-15	0.38	255.00295256256936
165	3.5	0.9	3.1086244689504383e-15	0.42	256.97044387681495
166	3.5	0.95	3.1086244689504383e-15	0.44	258.7557459582722
167	3.5	1.0	3.1086244689504383e-15	0.46	260.37032762609624
168	4.0	0.0	-4.0	0.0	60.26136873520096
169	4.0	0.05	3.552713678800501e-15	0.06	116.42893810281916
170	4.0	0.1	3.552713678800501e-15	0.08	151.0932508368495
171	4.0	0.15	3.552713678800501e-15	0.1	175.08442840063032
172	4.0	0.2	3.552713678800501e-15	0.12	192.89783345090666
173	4.0	0.25	3.552713678800501e-15	0.14	206.76231360217594
174	4.0	0.3	3.552713678800501e-15	0.16	217.92272865018924
175	4.0	0.35	3.552713678800501e-15	0.18	227.1359376842806
176	4.0	0.4	3.552713678800501e-15	0.2	234.89213251590053
177	4.0	0.45	3.552713678800501e-15	0.22	241.52463921272687
178	4.0	0.5	3.552713678800501e-15	0.24	247.26899911438824
179	4.0	0.55	3.552713678800501e-15	0.24	252.28974063850882
180	4.0	0.6	3.552713678800501e-15	0.26	256.7081489730177
181	4.0	0.65	3.552713678800501e-15	0.28	260.61552847267524
182	4.0	0.7	3.552713678800501e-15	0.3	264.1037636779214
183	4.0	0.75	3.552713678800501e-15	0.32	267.2397149100898
184	4.0	0.8	3.552713678800501e-15	0.32	270.07454008700194
185	4.0	0.85	3.552713678800501e-15	0.34	272.64775784328924
186	4.0	0.9	3.552713678800501e-15	0.36	274.98907230032694
187	4.0	0.95	3.552713678800501e-15	0.38	277.1198386163274
188	4.0	1.0	3.552713678800501e-15	0.42	279.0541127193767
189	4.5	0.0	-4.5	0.0	61.67662448917438
190	4.5	0.05	-0.5000000000000142	0.06	118.00647930505464
191	4.5	0.1	-1.5987211554602254e-14	0.08	153.7538810437477
192	4.5	0.15	-1.5987211554602254e-14	0.1	179.07256182023184
193	4.5	0.2	-1.5987211554602254e-14	0.12	198.1799014658512
194	4.5	0.25	-1.5987211554602254e-14	0.12	213.2429393023071
195	4.5	0.3	-1.5987211554602254e-14	0.14	225.51700477338002
196	4.5	0.35	-1.5987211554602254e-14	0.16	235.74160181598225
197	4.5	0.4	-1.5987211554602254e-14	0.18	244.4097170153707
198	4.5	0.45	-1.5987211554602254e-14	0.2	251.86381133875867
199	4.5	0.5	-1.5987211554602254e-14	0.22	258.34980269779544
200	4.5	0.55	-1.5987211554602254e-14	0.22	264.04773004594875
201	4.5	0.6	-1.5987211554602254e-14	0.24	269.0635622138577
202	4.5	0.65	-1.5987211554602254e-14	0.24	273.52244665692103
203	4.5	0.7	-1.5987211554602254e-14	0.26	277.5220177095326
204	4.5	0.75	-1.5987211554602254e-14	0.28	281.1316880427143
205	4.5	0.8	-1.5987211554602254e-14	0.3	284.4041484164925
206	4.5	0.85	-1.5987211554602254e-14	0.32	287.3810668502703
207	4.5	0.9	-1.5987211554602254e-14	0.34	290.09502180316827
208	4.5	0.95	-1.5987211554602254e-14	0.36	292.5698989868539
209	4.5	1.0	-1.5987211554602254e-14	0.38	294.82105564958476
210	5.0	0.0	-5.0	0.0	62.667999020502684
211	5.0	0.05	-1.0000000000000142	0.06	119.11088359821522
212	5.0	0.1	-1.7763568394002505e-14	0.08	155.38214767723173
213	5.0	0.15	-1.7763568394002505e-14	0.08	181.72010024904858
214	5.0	0.2	-1.7763568394002505e-14	0.1	201.95219444136092
215	5.0	0.25	-1.7763568394002505e-14	0.12	218.07933973092224
216	5.0	0.3	-1.7763568394002505e-14	0.14	231.29364320234856
217	5.0	0.35	-1.7763568394002505e-14	0.16	242.35544950765046
218	5.0	0.4	-1.7763568394002505e-14	0.16	251.7904438757189
219	5.0	0.45	-1.7763568394002505e-14	0.18	259.9645595283971
220	5.0	0.5	-1.7763568394002505e-14	0.2	267.11557383450213
221	5.0	0.55	-1.7763568394002505e-14	0.2	273.4119790422081
222	5.0	0.6	-1.7763568394002505e-14	0.22	278.97599725245175
223	5.0	0.65	-1.7763568394002505e-14	0.22	283.94081623998994
224	5.0	0.7	-1.7763568394002505e-14	0.24	288.41911615411374
225	5.0	0.75	-1.7763568394002505e-14	0.26	292.4734225136773
226	5.0	0.8	-1.7763568394002505e-14	0.28	296.15940715947124
227	5.0	0.85	-1.7763568394002505e-14	0.28	299.52084122106487
228	5.0	0.9	-1.7763568394002505e-14	0.3	302.5978047254904
229	5.0	0.95	-1.7763568394002505e-14	0.32	305.41006243796585
230	5.0	1.0	-1.7763568394002505e-14	0.34	307.9738584322215
231	5.5	0.0	-5.5	0.0	63.35489846721776
232	5.5	0.05	-1.5000000000000142	0.06	119.87845211953255
233	5.5	0.1	-1.9539925233402755e-14	0.06	156.4791263093023
234	5.5	0.15	-1.9539925233402755e-14	0.08	183.56539534491236
235	5.5	0.2	-1.9539925233402755e-14	0.1	204.59005686977488
236	5.5	0.25	-1.9539925233402755e-14	0.12	221.4819671313838
237	5.5	0.3	-1.9539925233402755e-14	0.14	235.41296428217674
238	5.5	0.35	-1.9539925233402755e-14	0.14	247.22298118547025
239	5.5	0.4	-1.9539925233402755e-14	0.16	257.35789594202254
240	5.5	0.45	-1.9539925233402755e-14	0.18	266.1541942199761
241	5.5	0.5	-1.9539925233402755e-14	0.18	273.89499346505806
242	5.5	0.55	-1.9539925233402755e-14	0.18	280.7073534861182
243	5.5	0.6	-1.9539925233402755e-14	0.2	286.7769126897081
244	5.5	0.65	-1.9539925233402755e-14	0.22	292.21500651762665
245	5.5	0.7	-1.9539925233402755e-14	0.22	297.12523710579046
246	5.5	0.75	-1.9539925233402755e-14	0.24	301.59269557499863
247	5.5	0.8	-1.9539925233402755e-14	0.26	305.66461831099923
248	5.5	0.85	-1.9539925233402755e-14	0.26	309.3885989489146
249	5.5	0.9	-1.9539925233402755e-14	0.28	312.81022838673834
250	5.5	0.95	-1.9539925233402755e-14	0.3	315.94339305385733
251	5.5	1.0	-1.9539925233402755e-14	0.32	318.8079972632622
252	6.0	0.0	-6.0	0.0	63.795819441122156
253	6.0	0.05	-2.000000000000014	0.06	120.3682610393874
254	6.0	0.1	-0.4000000000000199	0.06	157.06960549382165
255	6.0	0.15	-2.1316282072803006e-14	0.08	184.56930779108362
256	6.0	0.2	-2.1316282072803006e-14	0.1	206.13452747427476
257	6.0	0.25	-2.1316282072803006e-14	0.12	223.59611242213396
258	6.0	0.3	-2.1316282072803006e-14	0.12	238.2284976477415
259	6.0	0.35	-2.1316282072803006e-14	0.14	250.6589174793022
260	6.0	0.4	-2.1316282072803006e-14	0.14	261.35454139309957
261	6.0	0.45	-2.1316282072803006e-14	0.16	270.7293739232733
262	6.0	0.5	-2.1316282072803006e-14	0.16	278.9526973035162
263	6.0	0.55	-2.1316282072803006e-14	0.18	286.2585450149229
264	6.0	0.6	-2.1316282072803006e-14	0.18	292.7687116496119
265	6.0	0.65	-2.1316282072803006e-14	0.2	298.6461872677702
266	6.0	0.7	-2.1316282072803006e-14	0.22	303.96562594703147
267	6.0	0.75	-2.1316282072803006e-14	0.22	308.81410973728947
268	6.0	0.8	-2.1316282072803006e-14	0.24	313.25460570126035
269	6.0	0.85	-2.1316282072803006e-14	0.26	317.3216051646408
270	6.0	0.9	-2.1316282072803006e-14	0.26	321.0662880771045
271	6.0	0.95	-2.1316282072803006e-14	0.28	324.5042659284847
272	6.0	1.0	-2.1316282072803006e-14	0.3	327.6531231281698
273	6.5	0.0	-6.5	0.0	64.06850594180274
274	6.5	0.05	-2.500000000000014	0.06	120.66952976952497
275	6.5	0.1	-0.9000000000000199	0.06	157.42268303339722
276	6.5	0.15	-0.10000000000002274	0.08	185.04418881328678
277	6.5	0.2	-2.3092638912203256e-14	0.1	206.91729638738002
278	6.5	0.25	-2.3092638912203256e-14	0.1	224.90003899380363
279	6.5	0.3	-2.3092638912203256e-14	0.12	240.03164073196086
280	6.5	0.35	-2.3092638912203256e-14	0.14	252.9265409534437
281	6.5	0.4	-2.3092638912203256e-14	0.14	264.15331751664195
282	6.5	0.45	-2.3092638912203256e-14	0.16	273.9510763568802
283	6.5	0.5	-2.3092638912203256e-14	0.16	282.6463693241159
284	6.5	0.55	-2.3092638912203256e-14	0.16	290.3591646075454
285	6.5	0.6	-2.3092638912203256e-14	0.18	297.290129683479
286	6.5	0.65	-2.3092638912203256e-14	0.2	303.5368356909389
287	6.5	0.7	-2.3092638912203256e-14	0.2	309.2353627086492
288	6.5	0.75	-2.3092638912203256e-14	0.22	314.4330123036925
289	6.5	0.8	-2.3092638912203256e-14	0.22	319.20532209988573
290	6.5	0.85	-2.3092638912203256e-14	0.24	323.5959772063116
291	6.5	0.9	-2.3092638912203256e-14	0.24	327.63102070734647
292	6.5	0.95	-2.3092638912203256e-14	0.26	331.36032658333886
293	6.5	1.0	-2.3092638912203256e-14	0.28	334.77475304050375
294	7.0	0.0	-7.0	0.0	64.23397018973425
295	7.0	0.05	-3.000000000000014	0.06	120.85078445156608
296	7.0	0.1	-1.40000000000002	0.06	157.6325676504358
297	7.0	0.15	-0.6000000000000227	0.08	185.28850206219587
298	7.0	0.2	-0.10000000000002451	0.1	207.25435581218647
299	7.0	0.25	-2.4868995751603507e-14	0.1	225.5656234561655
300	7.0	0.3	-2.4868995751603507e-14	0.12	241.0347983784451
301	7.0	0.35	-2.4868995751603507e-14	0.12	254.34943027357087
302	7.0	0.4	-2.4868995751603507e-14	0.14	265.9720182828296
303	7.0	0.45	-2.4868995751603507e-14	0.14	276.19874422298506
304	7.0	0.5	-2.4868995751603507e-14	0.16	285.2087766376429
305	7.0	0.55	-2.4868995751603507e-14	0.16	293.29687666504157
306	7.0	0.6	-2.4868995751603507e-14	0.18	300.55498721238257
307	7.0	0.65	-2.4868995751603507e-14	0.18	307.16159893180753
308	7.0	0.7	-2.4868995751603507e-14	0.2	313.17247933026476
309	7.0	0.75	-2.4868995751603507e-14	0.2	318.6931998253176
310	7.0	0.8	-2.4868995751603507e-14	0.22	323.7624980940953
311	7.0	0.85	-2.4868995751603507e-14	0.22	328.4410152272934
312	7.0	0.9	-2.4868995751603507e-14	0.24	332.7596129310326
313	7.0	0.95	-2.4868995751603507e-14	0.24	336.73815194532403
314	7.0	1.0	-2.4868995751603507e-14	0.26	340.41111999858146
315	7.5	0.0	-7.5	0.0	64.32397397464841
316	7.5	0.05	-3.500000000000014	0.06	120.94883345979767
317	7.5	0.1	-1.90000000000002	0.06	157.745204493555
318	7.5	0.15	-1.2000000000000224	0.08	185.41866206370258
319	7.5	0.2	-0.6000000000000245	0.1	207.40657088023755
320	7.5	0.25	-2.6645352591003757e-14	0.1	225.84592523944826
321	7.5	0.3	-2.6645352591003757e-14	0.12	241.49479160012916
322	7.5	0.35	-2.6645352591003757e-14	0.12	255.1019764561547
323	7.5	0.4	-2.6645352591003757e-14	0.12	266.94373295140133
324	7.5	0.45	-2.6645352591003757e-14	0.14	277.45976687096226
325	7.5	0.5	-2.6645352591003757e-14	0.14	286.80597048368236
326	7.5	0.55	-2.6645352591003757e-14	0.16	295.1777493687331
327	7.5	0.6	-2.6645352591003757e-14	0.16	302.75281780199055
328	7.5	0.65	-2.6645352591003757e-14	0.18	309.643135605486
329	7.5	0.7	-2.6645352591003757e-14	0.18	315.94940323427613
330	7.5	0.75	-2.6645352591003757e-14	0.2	321.7422305167164
331	7.5	0.8	-2.6645352591003757e-14	0.2	327.08500422900084
332	7.5	0.85	-2.6645352591003757e-14	0.22	332.0210717603955
333	7.5	0.9	-2.6645352591003757e-14	0.22	336.5879926680903
334	7.5	0.95	-2.6645352591003757e-14	0.24	340.8137982814487
335	7.5	1.0	-2.6645352591003757e-14	0.24	344.6998851761177
336	8.0	0.0	-8.0	0.0	64.3819896664169
337	8.0	0.05	-4.000000000000014	0.06	121.01078536251076
338	8.0	0.1	-2.40000000000002	0.06	157.8142938896286
339	8.0	0.15	-1.7000000000000224	0.08	185.4964230509081
340	8.0	0.2	-1.1000000000000245	0.1	207.49502211911351
341	8.0	0.25	-0.400000000000027	0.1	225.95198395717782
342	8.0	0.3	-2.842170943040401e-14	0.1	241.6765935404622
343	8.0	0.35	-2.842170943040401e-14	0.12	255.44103520880904
344	8.0	0.4	-2.842170943040401e-14	0.12	267.52478876325637
345	8.0	0.45	-2.842170943040401e-14	0.14	278.18288688210504
346	8.0	0.5	-2.842170943040401e-14	0.14	287.75441639425014
347	8.0	0.55	-2.842170943040401e-14	0.14	296.3334584821475
348	8.0	0.6	-2.842170943040401e-14	0.16	304.1617297112276
349	8.0	0.65	-2.842170943040401e-14	0.16	311.27573551857023
350	8.0	0.7	-2.842170943040401e-14	0.18	317.8340398488368
351	8.0	0.75	-2.842170943040401e-14	0.18	323.8523971837124
352	8.0	0.8	-2.842170943040401e-14	0.2	329.4350778721096
353	8.0	0.85	-2.842170943040401e-14	0.2	334.59039814151794
354	8.0	0.9	-2.842170943040401e-14	0.22	339.38441553698465
355	8.0	0.95	-2.842170943040401e-14	0.22	343.8136419696555
356	8.0	1.0	-2.842170943040401e-14	0.24	347.92370461141246
357	8.5	0.0	-8.5	0.0	64.41162517770988
358	8.5	0.05	-4.500000000000014	0.06	121.04217350285195
359	8.5	0.1	-2.90000000000002	0.06	157.84886014122938
360	8.5	0.15	-2.2000000000000224	0.08	185.5348625862218
361	8.5	0.2	-1.6000000000000245	0.1	207.53821246230044
362	8.5	0.25	-0.900000000000027	0.1	226.00252181506136
363	8.5	0.3	-0.30000000000002913	0.1	241.74436816597256
364	8.5	0.35	-0.2000000000000295	0.12	255.54677022855884
365	8.5	0.4	-0.10000000000002984	0.12	267.73211810073275
366	8.5	0.45	-3.019806626980426e-14	0.12	278.52317040466255
367	8.5	0.5	-3.019806626980426e-14	0.14	288.22373632323877
368	8.5	0.55	-3.019806626980426e-14	0.14	296.99033874244486
369	8.5	0.6	-3.019806626980426e-14	0.16	304.979264067892
370	8.5	0.65	-3.019806626980426e-14	0.16	312.3014388041544
371	8.5	0.7	-3.019806626980426e-14	0.18	319.0241592315123
372	8.5	0.75	-3.019806626980426e-14	0.18	325.25601980504797
373	8.5	0.8	-3.019806626980426e-14	0.18	330.99632986999853
374	8.5	0.85	-3.019806626980426e-14	0.2	336.36562570965384
375	8.5	0.9	-3.019806626980426e-14	0.2	341.31760871623493
376	8.5	0.95	-3.019806626980426e-14	0.22	345.95376810405236
377	8.5	1.0	-3.019806626980426e-14	0.22	350.2072015922716
378	9.0	0.0	-9.0	0.0	64.42514493099905
379	9.0	0.05	-5.000000000000014	0.06	121.05624238508543
380	9.0	0.1	-3.40000000000002	0.06	157.86392488559395
381	9.0	0.15	-2.7000000000000224	0.08	185.5511359355732
382	9.0	0.2	-2.1000000000000245	0.1	207.5559589038823
383	9.0	0.25	-1.400000000000027	0.1	226.0225306634136
384	9.0	0.3	-0.8000000000000291	0.1	241.76776182955166
385	9.0	0.35	-0.7000000000000295	0.12	255.57432866535186
386	9.0	0.4	-0.6000000000000298	0.12	267.7663811562993
387	9.0	0.45	-0.10000000000003162	0.12	278.59013332184725
388	9.0	0.5	-3.197442310920451e-14	0.14	288.34419825720056
389	9.0	0.55	-3.197442310920451e-14	0.14	297.2263490202394
390	9.0	0.6	-3.197442310920451e-14	0.16	305.31054094942914
391	9.0	0.65	-3.197442310920451e-14	0.16	312.78438727760516
392	9.0	0.7	-3.197442310920451e-14	0.16	319.6440090769327
393	9.0	0.75	-3.197442310920451e-14	0.18	326.0273258979577
394	9.0	0.8	-3.197442310920451e-14	0.18	331.93674005205065
395	9.0	0.85	-3.197442310920451e-14	0.2	337.438938554027
396	9.0	0.9	-3.197442310920451e-14	0.2	342.56951486961236
397	9.0	0.95	-3.197442310920451e-14	0.22	347.3260070456699
398	9.0	1.0	-3.197442310920451e-14	0.22	351.76960224028994
399	9.5	0.0	-9.5	0.0	64.43162222985146
400	9.5	0.05	-5.500000000000014	0.06	121.06292111198746
401	9.5	0.1	-3.90000000000002	0.06	157.87096896166844
402	9.5	0.15	-3.2000000000000224	0.08	185.5586207619698
403	9.5	0.2	-2.6000000000000245	0.1	207.5639766081482
404	9.5	0.25	-1.900000000000027	0.1	226.0313599146709
405	9.5	0.3	-1.3000000000000291	0.1	241.77779720106184
406	9.5	0.35	-1.2000000000000295	0.12	255.5858407356427
407	9.5	0.4	-1.1000000000000298	0.12	267.78025769546434
408	9.5	0.45	-0.6000000000000316	0.12	278.6075142293747
409	9.5	0.5	-0.500000000000032	0.14	288.3659569013238
410	9.5	0.55	-0.1000000000000334	0.14	297.28164122766464
411	9.5	0.6	-3.375077994860476e-14	0.14	305.42660624471
412	9.5	0.65	-3.375077994860476e-14	0.16	312.9724790819297
413	9.5	0.7	-3.375077994860476e-14	0.16	319.93756821549556
414	9.5	0.75	-3.375077994860476e-14	0.18	326.3992309501096
415	9.5	0.8	-3.375077994860476e-14	0.18	332.43590768377834
416	9.5	0.85	-3.375077994860476e-14	0.18	338.0366950432501
417	9.5	0.9	-3.375077994860476e-14	0.2	343.2942499490595
418	9.5	0.95	-3.375077994860476e-14	0.2	348.17097049053336
419	9.5	1.0	-3.375077994860476e-14	0.22	352.70368351564844
420	10.0	0.0	-10.0	0.0	64.43973793480077
