	L	s	dL	gs	Anet
5659	1.6538004410869833	0.08784040786572334	1.468869862264007e-15	0.10412030864909927	18.08794782275873
5660	1.6538004410869849	0.07923069724722366	1.468869862264008e-15	0.09723254015429945	17.721253737071443
5661	1.6538004410869864	0.07119053635746424	1.4688698622640095e-15	0.09080041144249187	17.34226909307605
5662	1.653800441086988	0.06368224833274058	1.4688698622640108e-15	0.08479378102271289	16.951297118448682
5663	1.6538004410869895	0.056670648709900774	1.4688698622640124e-15	0.07918450132444098	16.548718349112374
5664	1.653800441086991	0.05012288054902008	1.4688698622640138e-15	0.07394628679573635	16.134992124247624
5665	1.6538004410869926	0.044008260463043375	-0.1981828297819436	0.0704132167408694	14.226660578560658
5666	1.455617611305049	0.03888352454521093	-0.32362674895262467	0.06221363927233747	10.88672341482732
5667	1.1319908623524242	0.03536226098671213	-0.33139573617082907	0.06786186908272153	8.275454369342022
5668	0.8005951261815951	0.03264576690465211	-0.27787428869509734	0.07716305790802475	5.850930719389485
5669	0.5227208374864978	0.03062902999201702	-0.202512193309974	0.09553701130013147	3.9362816849357722
5670	0.3202086441765238	0.0290994411491624	0.0963496387850209	0.07955108809537213	3.8065899068006033
5671	0.4165582829615447	0.027442557915925862	-0.08717620414391554	0.0845909077323904	3.8903612754369616
5672	0.32938207881762915	0.02604942146402761	0.037780091139346654	0.07636000599829669	3.788847296670695
5673	0.3671621699569758	0.024647596189014496	-0.04210701142222135	0.0764021100847809	3.7072418029683902
5674	0.3250551585347545	0.06959698569667017	0.5534213757430365	0.12298224926810333	5.361555170410869
5675	0.8784765342777909	0.06419513469093363	0.03450083928071607	0.11066226394360988	10.628479215152778
5676	0.9129773735585069	0.05914352753656987	0.015913875623448294	0.10083849198091209	10.695586131805833
5677	0.9288912491819552	0.05446012789748117	0.006343082465571759	0.09254854863554202	10.575451739984056
5678	0.935234331647527	0.05013239889607568	0.00017149805986921	0.08538621361460111	10.363171094898894
5679	0.9354058297073962	0.04613886079648873	-0.07223464240552448	0.08392317814162639	9.583408904433302
5680	0.8631711873018717	0.042516857330556025	-0.12918466285466526	0.08612306290982319	8.337083573989691
5681	0.7339865244472065	0.039356198949559565	-0.15624813079840616	0.08955969718060476	6.762316959914641
5682	0.5777383936488003	0.03676909517031979	-0.1528800340563921	0.09929738891837024	5.222121434790036
5683	0.4248583595924082	0.03465972888193638	-0.015755737550538385	0.09578526322107805	4.983054130625603
5684	0.4091026220418698	0.032700428765100695	-0.010761136802360452	0.09177813711740711	4.793879932864988
5685	0.39834148523950935	0.1126297048234363	0.748492219235789	0.16340894943009965	7.2542839445124425
5686	1.1468337044752983	0.10325956028246941	0.0046046673199969055	0.15179640259533964	14.522976239266834
5687	1.1514383717952952	0.09452035015003135	2.4872042317583715e-16	0.14044521729848666	14.323120059431668
5688	1.1514383717952954	0.08643464953340105	2.487204231758379e-16	0.1294672728498089	14.05281768118826
5689	1.1514383717952956	0.07898097024085299	2.4872042317583853e-16	0.11934742287124846	13.769361783350453
5690	1.1514383717952958	0.07210991012741123	2.4872042317583923e-16	0.11001859413948119	13.472775683231388
5691	1.151438371795296	0.06577592858225265	2.487204231758399e-16	0.10141895623071588	13.163175749810419
5692	1.1514383717952963	0.05993704469067895	2.487204231758406e-16	0.09349151171562468	12.840778594893216
5693	1.1514383717952965	0.054554558989352964	2.487204231758413e-16	0.08618371838681556	12.505907184244512
5694	1.1514383717952967	0.049592796970624	-0.009377383862696109	0.07934847515299841	12.066696271824819
5695	1.1420609879326007	0.04506175707441506	-0.11279549188489414	0.07209881131906408	10.624656280786331
